postcode;plaats;provincie;gemeente;nummer;latitude;longitude;nummer2
9969;Westernieland;Groningen;De Marne;1663;53.4008;6.4833;4
9970;Ulrum;Groningen;De Marne;1663;53.3592;6.3333;4
9971;Ulrum;Groningen;De Marne;1663;53.3592;6.3333;4
9972;Niekerk;Groningen;De Marne;1663;53.3433;6.3292;4
9973;Houwerzijl;Groningen;De Marne;1663;53.3358;6.3403;4
9974;Zoutkamp;Groningen;De Marne;1663;53.3392;6.3042;4
9976;Lauwersoog;Groningen;De Marne;1663;53.4075;6.1986;4
9978;Hornhuizen;Groningen;De Marne;1663;53.3883;6.3611;4
9633;Tripscompagnie;Groningen;Menterwolde;1987;53.1375;6.825;4
9635;Noordbroek;Groningen;Menterwolde;1987;53.195;6.8736;4
9636;Zuidbroek;Groningen;Menterwolde;1987;53.1633;6.8611;4
9649;Muntendam;Groningen;Menterwolde;1987;53.1342;6.8694;4
9650;Meeden;Groningen;Menterwolde;1987;53.14;6.9264;4
9651;Meeden;Groningen;Menterwolde;1987;53.14;6.9264;4
9359;Boerakker (gem. Leek);Groningen;;;53.187;6.4364;1
9685;Blauwestad;Groningen;;;53.1946;7.0849;1
9693;Bad Nieuweschans;Groningen;;;53.1149;7.1289;1
9711;Binnenstad & Hortusbuurt;Groningen;;;53.2277;6.57;1
9712;Binnenstad & Hortusbuurt;Groningen;;;53.2277;6.57;1
9716;De Hoogte;Groningen;;;53.2277;6.57;1
9717;Oranjewijk & Noorderplantsoenbuurt;Groningen;;;53.2277;6.57;1
9718;Schildersbuurt & Kostverloren;Groningen;;;53.2277;6.57;1
9721;De Wijert & Helpman-West;Groningen;;;53.2192;6.5667;1
9722;Helpman-Oost, Villabuurt & Coendersborg;Groningen;;;53.2192;6.5667;1
9723;MEER-dorpen (Middelbert, Engelbert, Euvelgunne, Roodehaan), Driebond en industrieterreinen Winschoterdiep;Groningen;;;53.2192;6.5667;1
9724;Oosterpoortwijk;Groningen;;;53.2192;6.5667;1
9725;Herewegwijk & Rivierenbuurt;Groningen;;;53.2192;6.5667;1
9726;Zeeheldenwijk & Stationsweg;Groningen;;;53.2192;6.5667;1
9727;Stadsparkwijk, Grunobuurt & Laanhuizen;Groningen;;;53.2192;6.5667;1
9728;Corpus den Hoorn & Hoornse Meer;Groningen;;;53.2192;6.5667;1
9731;Oosterhoogebrug, Ulgersmaborg, De Hunze;Groningen;;;53.2358;6.5907;1
9734;Drielanden;Groningen;;;53.2358;6.5907;1
9735;Kardinge;Groningen;;;53.2358;6.5907;1
9741;Selwerd & Concordiabuurt;Groningen;;;53.2278;6.5298;1
9745;De Held;Groningen;;;53.2278;6.5298;1
9746;De Held;Groningen;;;53.2278;6.5298;1
9747;Zernike;Groningen;;;53.2278;6.5298;1
9824;Noordwijk;Groningen;;;53.228;6.4853;1
9833;Den Ham;Groningen;;;53.2469;6.4546;1
9909;Spijk;Groningen;;;53.3478;6.8517;1
9917;Wirdum;Groningen;;;53.34;6.7788;1
9979;Eemshaven;Groningen;;;53.3431;6.3371;1
9997;Zandeweer (incl. Doodstil);Groningen;;;53.3544;6.646;1
9998;Rottum;Groningen;;;53.3544;6.646;1
6447;Merkelbeek;Limburg;Onderbanken;0881;50.9539;5.9407;4
6450;Schinveld;Limburg;Onderbanken;0881;50.9692;5.9792;4
6451;Schinveld;Limburg;Onderbanken;0881;50.9692;5.9792;4
6454;Jabeek;Limburg;Onderbanken;0881;50.9808;5.9417;4
6456;Bingelrade;Limburg;Onderbanken;0881;50.9761;5.927;4
6370;Landgraaf;Limburg;Landgraaf;0882;50.9071;6.0272;4
6371;Landgraaf;Limburg;Landgraaf;0882;50.9071;6.0272;4
6372;Landgraaf;Limburg;Landgraaf;0882;50.9071;6.0272;4
6373;Landgraaf;Limburg;Landgraaf;0882;50.9071;6.0272;4
6374;Landgraaf;Limburg;Landgraaf;0882;50.9071;6.0272;4
5940;Velden;Limburg;Arcen en Velden;0885;51.4117;6.1681;4
5941;Velden;Limburg;Arcen en Velden;0885;51.4117;6.1681;4
5943;Lomm;Limburg;Arcen en Velden;0885;51.4483;6.1722;4
5944;Arcen;Limburg;Arcen en Velden;0885;51.4767;6.1806;4
6176;Spaubeek;Limburg;Beek;0888;50.94;5.8431;4
6190;Beek;Limburg;Beek;0888;50.9408;5.7972;4
6191;Beek;Limburg;Beek;0888;50.9408;5.7972;4
6192;Beek;Limburg;Beek;0888;50.9408;5.7972;4
5953;Reuver;Limburg;Beesel;0889;51.2842;6.0778;4
5954;Beesel;Limburg;Beesel;0889;51.2683;6.0389;4
5853;Siebengewald;Limburg;Bergen;0893;51.6508;6.1028;4
5854;Bergen;Limburg;Bergen;0893;51.6;6.0333;4
5855;Well;Limburg;Bergen;0893;51.55;6.0889;4
5856;Wellerlooi;Limburg;Bergen;0893;51.5342;6.1361;4
6440;Brunssum;Limburg;Brunssum;0899;50.9467;5.9708;4
6441;Brunssum;Limburg;Brunssum;0899;50.9467;5.9708;4
6442;Brunssum;Limburg;Brunssum;0899;50.9467;5.9708;4
6443;Brunssum;Limburg;Brunssum;0899;50.9467;5.9708;4
6444;Brunssum;Limburg;Brunssum;0899;50.9467;5.9708;4
6445;Brunssum;Limburg;Brunssum;0899;50.9467;5.9708;4
6446;Brunssum;Limburg;Brunssum;0899;50.9467;5.9708;4
6245;Eijsden;Limburg;Eijsden;0905;50.7783;5.7111;4
6247;Gronsveld;Limburg;Eijsden;0905;50.8108;5.7306;4
6590;Gennep;Limburg;Gennep;0907;51.6983;5.9736;4
6591;Gennep;Limburg;Gennep;0907;51.6983;5.9736;4
6595;Ottersum;Limburg;Gennep;0907;51.7033;5.9833;4
6596;Milsbeek;Limburg;Gennep;0907;51.725;5.9486;4
6598;Heijen;Limburg;Gennep;0907;51.675;5.9806;4
6599;Ven-Zelderheide;Limburg;Gennep;0907;51.7125;6.0236;4
6400;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6401;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6402;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6403;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6404;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6405;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6406;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6407;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6408;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6409;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6410;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6411;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6412;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6413;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6414;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6415;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6416;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6417;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6418;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6419;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6420;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6421;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6422;Heerlen;Limburg;Heerlen;0917;50.8837;5.9815;4
6430;Hoensbroek;Limburg;Heerlen;0917;50.9239;5.9253;4
6431;Hoensbroek;Limburg;Heerlen;0917;50.9239;5.9253;4
6432;Hoensbroek;Limburg;Heerlen;0917;50.9239;5.9253;4
6433;Hoensbroek;Limburg;Heerlen;0917;50.9239;5.9253;4
5980;Panningen;Limburg;Helden;0918;51.3267;5.9792;4
5981;Panningen;Limburg;Helden;0918;51.3267;5.9792;4
5984;Koningslust;Limburg;Helden;0918;51.3575;5.9931;4
5985;Grashoek;Limburg;Helden;0918;51.3608;5.9431;4
5986;Beringe;Limburg;Helden;0918;51.3367;5.9486;4
5987;Egchel;Limburg;Helden;0918;51.3142;5.9722;4
5988;Helden;Limburg;Helden;0918;51.3192;6;4
6460;Kerkrade;Limburg;Kerkrade;0928;50.8658;6.0625;4
6461;Kerkrade;Limburg;Kerkrade;0928;50.8658;6.0625;4
6462;Kerkrade;Limburg;Kerkrade;0928;50.8658;6.0625;4
6463;Kerkrade;Limburg;Kerkrade;0928;50.8658;6.0625;4
6464;Kerkrade;Limburg;Kerkrade;0928;50.8658;6.0625;4
6465;Kerkrade;Limburg;Kerkrade;0928;50.8658;6.0625;4
6466;Kerkrade;Limburg;Kerkrade;0928;50.8658;6.0625;4
6467;Kerkrade;Limburg;Kerkrade;0928;50.8658;6.0625;4
6468;Kerkrade;Limburg;Kerkrade;0928;50.8658;6.0625;4
6469;Kerkrade;Limburg;Kerkrade;0928;50.8658;6.0625;4
6470;Eygelshoven;Limburg;Kerkrade;0928;50.8939;6.0587;4
6471;Eygelshoven;Limburg;Kerkrade;0928;50.8939;6.0587;4
5995;Kessel;Limburg;Kessel;0929;51.2917;6.0542;4
5993;Maasbree;Limburg;Maasbree;0934;51.3575;6.0486;4
6200;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6201;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6202;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6203;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6204;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6205;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6206;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6207;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6208;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6209;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6210;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6211;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6212;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6213;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6214;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6215;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6216;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6217;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6218;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6219;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6220;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6221;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6222;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6223;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6224;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6225;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6226;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6227;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6228;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6229;Maastricht;Limburg;Maastricht;0935;50.8483;5.6889;4
6251;Eckelrade;Limburg;Margraten;0936;50.8075;5.7653;4
6252;Eckelrade;Limburg;Margraten;0936;50.8075;5.7653;4
6255;Noorbeek;Limburg;Margraten;0936;50.7692;5.8125;4
6260;Mheer;Limburg;Margraten;0936;50.78;5.7917;4
6261;Mheer;Limburg;Margraten;0936;50.78;5.7917;4
6262;Banholt;Limburg;Margraten;0936;50.79;5.8083;4
6265;Sint Geertruid;Limburg;Margraten;0936;50.7967;5.7653;4
6267;Cadier en Keer;Limburg;Margraten;0936;50.8283;5.7653;4
6268;Bemelen;Limburg;Margraten;0936;50.8467;5.7625;4
6269;Margraten;Limburg;Margraten;0936;50.8208;5.8208;4
6307;Scheulder;Limburg;Margraten;0936;50.8292;5.8444;4
6230;Meerssen;Limburg;Meerssen;0938;50.8875;5.75;4
6231;Meerssen;Limburg;Meerssen;0938;50.8875;5.75;4
6235;Ulestraten;Limburg;Meerssen;0938;50.9058;5.7819;4
6237;Moorveld;Limburg;Meerssen;0938;50.9198;5.7635;4
6240;Bunde;Limburg;Meerssen;0938;50.8967;5.7319;4
6241;Bunde;Limburg;Meerssen;0938;50.8967;5.7319;4
6243;Geulle;Limburg;Meerssen;0938;50.9217;5.75;4
5768;Meijel;Limburg;Meijel;0941;51.3442;5.8847;4
6585;Mook;Limburg;Mook en Middelaar;0944;51.7525;5.8819;4
6586;Plasmolen;Limburg;Mook en Middelaar;0944;51.7358;5.9264;4
6587;Middelaar;Limburg;Mook en Middelaar;0944;51.725;5.9153;4
6030;Nederweert;Limburg;Nederweert;0946;51.2858;5.7486;4
6031;Nederweert;Limburg;Nederweert;0946;51.2858;5.7486;4
6035;Ospel;Limburg;Nederweert;0946;51.2975;5.7847;4
6091;Leveroy;Limburg;Nederweert;0946;51.2492;5.8472;4
6092;Leveroy;Limburg;Nederweert;0946;51.2492;5.8472;4
6333;Schimmert;Limburg;Nuth;0951;50.9067;5.8236;4
6336;Hulsberg;Limburg;Nuth;0951;50.8892;5.8556;4
6360;Nuth;Limburg;Nuth;0951;50.9175;5.8861;4
6361;Nuth;Limburg;Nuth;0951;50.9175;5.8861;4
6363;Wijnandsrade;Limburg;Nuth;0951;50.9058;5.8833;4
6040;Roermond;Limburg;Roermond;0957;51.1942;5.9875;4
6041;Roermond;Limburg;Roermond;0957;51.1942;5.9875;4
6042;Roermond;Limburg;Roermond;0957;51.1942;5.9875;4
6043;Roermond;Limburg;Roermond;0957;51.1942;5.9875;4
6044;Roermond;Limburg;Roermond;0957;51.1942;5.9875;4
6045;Roermond;Limburg;Roermond;0957;51.1942;5.9875;4
6049;Herten;Limburg;Roermond;0957;51.1808;5.9625;4
6070;Swalmen;Limburg;Roermond;0957;51.2308;6.0361;4
6071;Swalmen;Limburg;Roermond;0957;51.2308;6.0361;4
6155;Puth;Limburg;Schinnen;0962;50.9542;5.8736;4
6174;Sweikhuizen;Limburg;Schinnen;0962;50.9542;5.8472;4
6365;Schinnen;Limburg;Schinnen;0962;50.9433;5.8889;4
6436;Amstenrade;Limburg;Schinnen;0962;50.9392;5.9236;4
6438;Oirsbeek;Limburg;Schinnen;0962;50.9508;5.9083;4
6439;Doenrade;Limburg;Schinnen;0962;50.9675;5.9069;4
5975;Sevenum;Limburg;Sevenum;0964;51.4125;6.0375;4
5976;Kronenberg;Limburg;Sevenum;0964;51.4158;6;4
5977;Evertsoord;Limburg;Sevenum;0964;51.4034;5.9585;4
6350;Bocholtz;Limburg;Simpelveld;0965;50.8183;6.0056;4
6351;Bocholtz;Limburg;Simpelveld;0965;50.8183;6.0056;4
6353;Baneheide;Limburg;Simpelveld;0965;50.8183;5.9764;4
6369;Simpelveld;Limburg;Simpelveld;0965;50.8342;5.9819;4
6129;Urmond;Limburg;Stein;0971;50.9908;5.7722;4
6170;Stein;Limburg;Stein;0971;50.9692;5.7667;4
6171;Stein;Limburg;Stein;0971;50.9692;5.7667;4
6290;Vaals;Limburg;Vaals;0981;50.7708;6.0181;4
6291;Vaals;Limburg;Vaals;0981;50.7708;6.0181;4
6294;Vijlen;Limburg;Vaals;0981;50.7883;5.9653;4
6295;Lemiers;Limburg;Vaals;0981;50.7858;5.9931;4
5900;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5901;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5902;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5903;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5904;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5905;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5906;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5907;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5908;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5909;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5910;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5911;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5912;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5913;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5914;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5915;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5916;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5917;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5918;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5919;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5920;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5921;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5922;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5923;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5924;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5925;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5926;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5927;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5928;Venlo;Limburg;Venlo;0983;51.37;6.1681;4
5930;Tegelen;Limburg;Venlo;0983;51.3442;6.1361;4
5931;Tegelen;Limburg;Venlo;0983;51.3442;6.1361;4
5932;Tegelen;Limburg;Venlo;0983;51.3442;6.1361;4
5950;Belfeld;Limburg;Venlo;0983;51.3125;6.1153;4
5951;Belfeld;Limburg;Venlo;0983;51.3125;6.1153;4
5800;Venray;Limburg;Venray;0984;51.525;5.975;4
5801;Venray;Limburg;Venray;0984;51.525;5.975;4
5802;Venray;Limburg;Venray;0984;51.525;5.975;4
5803;Venray;Limburg;Venray;0984;51.525;5.975;4
5804;Venray;Limburg;Venray;0984;51.525;5.975;4
5808;Oirlo;Limburg;Venray;0984;51.5117;6.0375;4
5809;Leunen;Limburg;Venray;0984;51.51;5.9792;4
5811;Castenray;Limburg;Venray;0984;51.4892;6.0347;4
5813;Ysselsteyn;Limburg;Venray;0984;51.49;5.8972;4
5814;Veulen;Limburg;Venray;0984;51.4825;5.9528;4
5815;Merselo;Limburg;Venray;0984;51.53;5.9278;4
5816;Vredepeel;Limburg;Venray;0984;51.5408;5.8681;4
5817;Smakt;Limburg;Venray;0984;51.5667;6.0042;4
6311;Ransdaal;Limburg;Voerendaal;0986;50.865;5.8917;4
6312;Ransdaal;Limburg;Voerendaal;0986;50.865;5.8917;4
6343;Klimmen;Limburg;Voerendaal;0986;50.8758;5.8806;4
6367;Voerendaal;Limburg;Voerendaal;0986;50.8833;5.9298;4
6000;Weert;Limburg;Weert;0988;51.2517;5.7069;4
6001;Weert;Limburg;Weert;0988;51.2517;5.7069;4
6002;Weert;Limburg;Weert;0988;51.2517;5.7069;4
6003;Weert;Limburg;Weert;0988;51.2517;5.7069;4
6004;Weert;Limburg;Weert;0988;51.2517;5.7069;4
6005;Weert;Limburg;Weert;0988;51.2517;5.7069;4
6006;Weert;Limburg;Weert;0988;51.2517;5.7069;4
6039;Stramproy;Limburg;Weert;0988;51.1942;5.7194;4
5860;Wanssum;Limburg;Meerlo-Wanssum;0993;51.5358;6.0764;4
5861;Wanssum;Limburg;Meerlo-Wanssum;0993;51.5358;6.0764;4
5862;Geijsteren;Limburg;Meerlo-Wanssum;0993;51.55;6.0486;4
5863;Blitterswijck;Limburg;Meerlo-Wanssum;0993;51.5308;6.1083;4
5864;Meerlo;Limburg;Meerlo-Wanssum;0993;51.5133;6.0847;4
5865;Tienray;Limburg;Meerlo-Wanssum;0993;51.495;6.0931;4
5866;Swolgen;Limburg;Meerlo-Wanssum;0993;51.4925;6.1181;4
6300;Valkenburg;Limburg;Valkenburg aan de Geul;0994;50.8642;5.8306;4
6301;Valkenburg;Limburg;Valkenburg aan de Geul;0994;50.8642;5.8306;4
6305;Schin op Geul;Limburg;Valkenburg aan de Geul;0994;50.8542;5.8694;4
6341;Walem;Limburg;Valkenburg aan de Geul;0994;50.8675;5.8667;4
6342;Walem;Limburg;Valkenburg aan de Geul;0994;50.8675;5.8667;4
5766;Griendtsveen;Limburg;Horst aan de Maas;1507;51.4425;5.8847;4
5870;Broekhuizenvorst;Limburg;Horst aan de Maas;1507;51.495;6.1569;4
5871;Broekhuizenvorst;Limburg;Horst aan de Maas;1507;51.495;6.1569;4
5962;Melderslo;Limburg;Horst aan de Maas;1507;51.4617;6.0861;4
5963;Hegelsom;Limburg;Horst aan de Maas;1507;51.4392;6.0389;4
5964;Meterik;Limburg;Horst aan de Maas;1507;51.455;6.025;4
5966;America;Limburg;Horst aan de Maas;1507;51.4367;5.9792;4
5970;Grubbenvorst;Limburg;Horst aan de Maas;1507;51.42;6.1458;4
5971;Grubbenvorst;Limburg;Horst aan de Maas;1507;51.42;6.1458;4
5973;Lottum;Limburg;Horst aan de Maas;1507;51.4617;6.1611;4
5425;De Mortel;Limburg;Leudal;1640;51.2625;5.9333;4
6010;Ell;Limburg;Leudal;1640;51.2208;5.7931;4
6011;Ell;Limburg;Leudal;1640;51.2208;5.7931;4
6012;Haler;Limburg;Leudal;1640;51.1875;5.7792;4
6013;Hunsel;Limburg;Leudal;1640;51.19;5.8125;4
6014;Ittervoort;Limburg;Leudal;1640;51.1708;5.8208;4
6015;Neeritter;Limburg;Leudal;1640;51.165;5.8028;4
6037;Kelpen-Oler;Limburg;Leudal;1640;51.2182;5.826;4
6080;Haelen;Limburg;Leudal;1640;51.2358;5.9569;4
6081;Haelen;Limburg;Leudal;1640;51.2358;5.9569;4
6082;Buggenum;Limburg;Leudal;1640;51.2325;5.9819;4
6083;Nunhem;Limburg;Leudal;1640;51.245;5.9611;4
6086;Neer;Limburg;Leudal;1640;51.26;5.9889;4
6088;Roggel;Limburg;Leudal;1640;51.2633;5.9236;4
6089;Heibloem;Limburg;Leudal;1640;51.3008;5.8958;4
6093;Heythuysen;Limburg;Leudal;1640;51.25;5.8986;4
6095;Baexem;Limburg;Leudal;1640;51.2267;5.8806;4
6096;Grathem;Limburg;Leudal;1640;51.1925;5.8597;4
6017;Thorn;Limburg;Maasgouw;1641;51.1617;5.8417;4
6019;Wessem;Limburg;Maasgouw;1641;51.1595;5.8815;4
6050;Maasbracht;Limburg;Maasgouw;1641;51.1393;5.8863;4
6051;Maasbracht;Limburg;Maasgouw;1641;51.1393;5.8863;4
6067;Linne;Limburg;Maasgouw;1641;51.155;5.9389;4
6097;Heel;Limburg;Maasgouw;1641;51.1792;5.8944;4
6099;Beegden;Limburg;Maasgouw;1641;51.1892;5.9194;4
6107;Stevensweert;Limburg;Maasgouw;1641;51.1317;5.8458;4
6109;Ohé en Laak;Limburg;Maasgouw;1641;51.1117;5.8333;4
6060;Posterholt;Limburg;Roerdalen;1669;51.1233;6.0347;4
6061;Posterholt;Limburg;Roerdalen;1669;51.1233;6.0347;4
6063;Vlodrop;Limburg;Roerdalen;1669;51.1333;6.0764;4
6065;Montfort;Limburg;Roerdalen;1669;51.1258;5.9486;4
6074;Melick;Limburg;Roerdalen;1669;51.1592;6.0167;4
6075;Herkenbosch;Limburg;Roerdalen;1669;51.1533;6.0639;4
6077;Sint Odiliënberg;Limburg;Roerdalen;1669;51.1433;6;4
6100;Echt;Limburg;Echt-Susteren;1711;51.1058;5.8736;4
6101;Echt;Limburg;Echt-Susteren;1711;51.1058;5.8736;4
6102;Echt;Limburg;Echt-Susteren;1711;51.1058;5.8736;4
6104;Koningsbosch;Limburg;Echt-Susteren;1711;51.0517;5.9583;4
6111;Sint Joost;Limburg;Echt-Susteren;1711;51.1175;5.8986;4
6112;Sint Joost;Limburg;Echt-Susteren;1711;51.1175;5.8986;4
6114;Susteren;Limburg;Echt-Susteren;1711;51.065;5.8556;4
6116;Roosteren;Limburg;Echt-Susteren;1711;51.0833;5.8181;4
6118;Nieuwstadt;Limburg;Echt-Susteren;1711;51.0367;5.8611;4
6270;Gulpen;Limburg;Gulpen-Wittem;1729;50.8158;5.8889;4
6271;Gulpen;Limburg;Gulpen-Wittem;1729;50.8158;5.8889;4
6273;Ingber;Limburg;Gulpen-Wittem;1729;50.8183;5.8583;4
6274;Reijmerstok;Limburg;Gulpen-Wittem;1729;50.7992;5.8375;4
6276;Heijenrath;Limburg;Gulpen-Wittem;1729;50.7758;5.875;4
6277;Slenaken;Limburg;Gulpen-Wittem;1729;50.7692;5.8611;4
6278;Beutenaken;Limburg;Gulpen-Wittem;1729;50.7817;5.8556;4
6280;Mechelen;Limburg;Gulpen-Wittem;1729;50.7958;5.9264;4
6281;Mechelen;Limburg;Gulpen-Wittem;1729;50.7958;5.9264;4
6285;Epen;Limburg;Gulpen-Wittem;1729;50.7758;5.9111;4
6286;Wittem;Limburg;Gulpen-Wittem;1729;50.8125;5.9139;4
6287;Eys;Limburg;Gulpen-Wittem;1729;50.825;5.9375;4
6289;Elkenrade;Limburg;Gulpen-Wittem;1729;50.8408;5.9181;4
6320;Wijlre;Limburg;Gulpen-Wittem;1729;50.8333;5.8958;4
6321;Wijlre;Limburg;Gulpen-Wittem;1729;50.8333;5.8958;4
6120;Born;Limburg;Sittard-Geleen;1883;51.0317;5.8097;4
6121;Born;Limburg;Sittard-Geleen;1883;51.0317;5.8097;4
6122;Buchten;Limburg;Sittard-Geleen;1883;51.0433;5.8097;4
6123;Holtum;Limburg;Sittard-Geleen;1883;51.0475;5.8222;4
6124;Papenhoven;Limburg;Sittard-Geleen;1883;51.0433;5.7764;4
6125;Obbicht;Limburg;Sittard-Geleen;1883;51.0283;5.7806;4
6127;Grevenbicht;Limburg;Sittard-Geleen;1883;51.0383;5.775;4
6130;Sittard;Limburg;Sittard-Geleen;1883;50.9983;5.8694;4
6131;Sittard;Limburg;Sittard-Geleen;1883;50.9983;5.8694;4
6132;Sittard;Limburg;Sittard-Geleen;1883;50.9983;5.8694;4
6133;Sittard;Limburg;Sittard-Geleen;1883;50.9983;5.8694;4
6134;Sittard;Limburg;Sittard-Geleen;1883;50.9983;5.8694;4
6135;Sittard;Limburg;Sittard-Geleen;1883;50.9983;5.8694;4
6136;Sittard;Limburg;Sittard-Geleen;1883;50.9983;5.8694;4
6137;Sittard;Limburg;Sittard-Geleen;1883;50.9983;5.8694;4
6140;Limbricht;Limburg;Sittard-Geleen;1883;51.0117;5.8375;4
6141;Limbricht;Limburg;Sittard-Geleen;1883;51.0117;5.8375;4
6142;Einighausen;Limburg;Sittard-Geleen;1883;51.0017;5.8278;4
6143;Guttecoven;Limburg;Sittard-Geleen;1883;51.015;5.8181;4
6150;Munstergeleen;Limburg;Sittard-Geleen;1883;50.975;5.8639;4
6151;Munstergeleen;Limburg;Sittard-Geleen;1883;50.975;5.8639;4
6153;Windraak;Limburg;Sittard-Geleen;1883;50.9733;5.8903;4
6160;Geleen;Limburg;Sittard-Geleen;1883;50.9742;5.8292;4
6161;Geleen;Limburg;Sittard-Geleen;1883;50.9742;5.8292;4
6162;Geleen;Limburg;Sittard-Geleen;1883;50.9742;5.8292;4
6163;Geleen;Limburg;Sittard-Geleen;1883;50.9742;5.8292;4
6164;Geleen;Limburg;Sittard-Geleen;1883;50.9742;5.8292;4
6165;Geleen;Limburg;Sittard-Geleen;1883;50.9742;5.8292;4
6166;Geleen;Limburg;Sittard-Geleen;1883;50.9742;5.8292;4
6167;Geleen;Limburg;Sittard-Geleen;1883;50.9742;5.8292;4
5807;Oostrum;Limburg;;;51.521;5.9845;1
5812;Heide (gem. Venray);Limburg;;;51.5165;5.9475;1
5872;Broekhuizen;Limburg;;;51.495;6.1569;1
5935;Steyl;Limburg;;;51.3333;6.1333;4
5960;Horst;Limburg;;;51.4481;6.0323;1
