postcode;provincie;gemeente;lat;long
1847;Zuidschermer;Noord-Holland;Schermer;52.585;47.792
1680;Zwaagdijk;Noord-Holland;Wervershoof;527.075;51.403
1681;Zwaagdijk;Noord-Holland;Wervershoof;527.075;51.403
1682;Zwaagdijk;Noord-Holland;Wervershoof;527.075;51.403
1683;Zwaagdijk;Noord-Holland;Wervershoof;527.075;51.403
1684;Zwaagdijk;Noord-Holland;Wervershoof;527.075;51.403
1685;Zwaagdijk;Noord-Holland;Wervershoof;527.075;51.403
1686;Zwaagdijk;Noord-Holland;Wervershoof;527.075;51.403
1693;Wervershoof;Noord-Holland;Wervershoof;52.73;51.583
1777;Hippolytushoef;Noord-Holland;Wieringen;529.075;49.625
1778;Westerland;Noord-Holland;Wieringen;528.942;49.292
1779;Den Oever;Noord-Holland;Wieringen;529.335;50.308
1770;Wieringerwerf;Noord-Holland;Wieringermeer;528.508;50.264
1771;Wieringerwerf;Noord-Holland;Wieringermeer;528.508;50.264
1773;Kreileroord;Noord-Holland;Wieringermeer;528.417;50.819
1774;Slootdorp;Noord-Holland;Wieringermeer;528.425;49.722
1775;Middenmeer;Noord-Holland;Wieringermeer;528.067;49.986
2040;Zandvoort;Noord-Holland;Zandvoort;523.749;45.341
2041;Zandvoort;Noord-Holland;Zandvoort;523.749;45.341
2042;Zandvoort;Noord-Holland;Zandvoort;523.749;45.341
2116;Bentveld;Noord-Holland;Zandvoort;52.365;45.722
1750;Schagerbrug;Noord-Holland;Zijpe;528.025;47.583
1751;Schagerbrug;Noord-Holland;Zijpe;528.025;47.583
1752;Sint Maartensbrug;Noord-Holland;Zijpe;527.808;47.278
1753;Sint Maartensvlotbrug;Noord-Holland;Zijpe;527.867;47.083
1754;Burgerbrug;Noord-Holland;Zijpe;527.483;47.028
1755;Petten;Noord-Holland;Zijpe;527.667;46.611
1756;'t Zand;Noord-Holland;Zijpe;528.367;47.556
1757;Oudesluis;Noord-Holland;Zijpe;528.342;48.083
1759;Callantsoog;Noord-Holland;Zijpe;52.84;46.958
1470;Kwadijk;Noord-Holland;Zeevang;525.283;49.806
1471;Kwadijk;Noord-Holland;Zeevang;525.283;49.806
1472;Middelie;Noord-Holland;Zeevang;525.323;50.183
1473;Warder;Noord-Holland;Zeevang;52.565;50.264
1474;Oosthuizen;Noord-Holland;Zeevang;525.725;49.958
1476;Schardam;Noord-Holland;Zeevang;525.967;50.167
1477;Hobrede;Noord-Holland;Zeevang;525.442;49.792
1500;Zaandam;Noord-Holland;Zaanstad;524.385;48.264
1501;Zaandam;Noord-Holland;Zaanstad;524.385;48.264
1502;Zaandam;Noord-Holland;Zaanstad;524.385;48.264
1503;Zaandam;Noord-Holland;Zaanstad;524.385;48.264
1504;Zaandam;Noord-Holland;Zaanstad;524.385;48.264
1505;Zaandam;Noord-Holland;Zaanstad;524.385;48.264
1506;Zaandam;Noord-Holland;Zaanstad;524.385;48.264
1507;Zaandam;Noord-Holland;Zaanstad;524.385;48.264
1508;Zaandam;Noord-Holland;Zaanstad;524.385;48.264
1509;Zaandam;Noord-Holland;Zaanstad;524.385;48.264
1520;Wormerveer;Noord-Holland;Zaanstad;524.908;47.903
1521;Wormerveer;Noord-Holland;Zaanstad;524.908;47.903
1525;West-Knollendam;Noord-Holland;Zaanstad;525.175;47.861
1540;Koog aan de Zaan;Noord-Holland;Zaanstad;524.604;48.046
1541;Koog aan de Zaan;Noord-Holland;Zaanstad;524.604;48.046
1544;Zaandijk;Noord-Holland;Zaanstad;524.749;48.069
1550;Westzaan;Noord-Holland;Zaanstad;524.642;47.722
1551;Westzaan;Noord-Holland;Zaanstad;524.642;47.722
1560;Krommenie;Noord-Holland;Zaanstad;524.992;47.625
1561;Krommenie;Noord-Holland;Zaanstad;524.992;47.625
1562;Krommenie;Noord-Holland;Zaanstad;524.992;47.625
1566;Assendelft;Noord-Holland;Zaanstad;524.683;47.431
1567;Assendelft;Noord-Holland;Zaanstad;524.683;47.431
1606;Venhuizen;Noord-Holland;Drechterland;526.625;52.028
1607;Hem;Noord-Holland;Drechterland;526.608;51.833
1608;Wijdenes;Noord-Holland;Drechterland;52.635;51.569
1609;Oosterleek;Noord-Holland;Drechterland;526.392;51.972
1616;Hoogkarspel;Noord-Holland;Drechterland;52.695;51.806
1617;Westwoud;Noord-Holland;Drechterland;52.685;51.347
1696;Oosterblokker;Noord-Holland;Drechterland;526.692;51.181
1697;Schellinkhout;Noord-Holland;Drechterland;52.635;51.208
1610;Bovenkarspel;Noord-Holland;Stede Broec;526.967;52.403
1611;Bovenkarspel;Noord-Holland;Stede Broec;526.967;52.403
1613;Grootebroek;Noord-Holland;Stede Broec;526.975;52.167
1614;Lutjebroek;Noord-Holland;Stede Broec;526.975;52.042
1428;Vrouwenakker;Noord-Holland;Nieuwkoop;522.275;47.847
1140;Monnickendam;Noord-Holland;Waterland;524.583;50.375
1141;Monnickendam;Noord-Holland;Waterland;524.583;50.375
1145;Katwoude;Noord-Holland;Waterland;524.683;50.458
1150;Broek in Waterland;Noord-Holland;Waterland;524.342;49.958
1151;Broek in Waterland;Noord-Holland;Waterland;524.342;49.958
1153;Zuiderwoude;Noord-Holland;Waterland;524.317;50.361
1154;Uitdam;Noord-Holland;Waterland;524.192;50.708
1156;Marken;Noord-Holland;Waterland;524.583;51.028
1452;Ilpendam;Noord-Holland;Waterland;524.633;4.95
1454;Watergang;Noord-Holland;Waterland;524.375;49.514
1456;Wijdewormer;Noord-Holland;Wormerland;525.002;48.924
1530;Wormer;Noord-Holland;Wormerland;52.495;48.056
1531;Wormer;Noord-Holland;Wormerland;52.495;48.056
1546;Jisp;Noord-Holland;Wormerland;525.075;48.514
1630;Oudendijk;Noord-Holland;Koggenland;526.008;49.681
1631;Oudendijk;Noord-Holland;Koggenland;526.008;49.681
1633;Avenhorn;Noord-Holland;Koggenland;526.175;49.514
1634;Scharwoude;Noord-Holland;Koggenland;526.217;50.139
1640;Spierdijk;Noord-Holland;Koggenland;526.508;49.431
1641;Spierdijk;Noord-Holland;Koggenland;526.508;49.431
1642;Spierdijk;Noord-Holland;Koggenland;526.508;49.431
1643;Spierdijk;Noord-Holland;Koggenland;526.508;49.431
1645;Ursem Koggenland;Noord-Holland;Koggenland;526.267;48.931
1647;Berkhout;Noord-Holland;Koggenland;526.408;50.014
1648;De Goorn;Noord-Holland;Koggenland;526.258;49.472
1650;Zuidermeer;Noord-Holland;Koggenland;526.642;49.833
1651;Zuidermeer;Noord-Holland;Koggenland;526.642;49.833
1652;Zuidermeer;Noord-Holland;Koggenland;526.642;49.833
1710;Hensbroek;Noord-Holland;Koggenland;526.583;48.847
1711;Hensbroek;Noord-Holland;Koggenland;526.583;48.847
1713;Obdam;Noord-Holland;Koggenland;526.758;49.069
1240;Kortenhoef;Noord-Holland;Wijdemeren;522.392;51.069
1241;Kortenhoef;Noord-Holland;Wijdemeren;522.392;51.069
1243;'s-Graveland;Noord-Holland;Wijdemeren;52.24;51.181
1244;Ankeveen;Noord-Holland;Wijdemeren;52.265;50.986
1394;Nederhorst den Berg;Noord-Holland;Wijdemeren;522.633;50.444
2901;'s-Gravenland;Noord-Holland;Wijdemeren;52.24;51.181
3625;Breukeleveen;Noord-Holland;Wijdemeren;521.758;50.694
1010;Amsterdam Binnenstad en Oostelijk Havengebied;Noord-Holland;523.666;49.027
1011;Amsterdam Binnenstad en Oostelijk Havengebied;Noord-Holland;523.666;49.027
1012;Amsterdam Binnenstad en Oostelijk Havengebied;Noord-Holland;523.666;49.027
1013;Amsterdam Binnenstad en Oostelijk Havengebied;Noord-Holland;523.666;49.027
1014;Amsterdam Binnenstad en Oostelijk Havengebied;Noord-Holland;523.666;49.027
1015;Amsterdam Binnenstad en Oostelijk Havengebied;Noord-Holland;523.666;49.027
1016;Amsterdam Binnenstad en Oostelijk Havengebied;Noord-Holland;523.666;49.027
1017;Amsterdam Binnenstad en Oostelijk Havengebied;Noord-Holland;523.666;49.027
1018;Amsterdam Binnenstad en Oostelijk Havengebied;Noord-Holland;523.666;49.027
1019;Amsterdam Binnenstad en Oostelijk Havengebied;Noord-Holland;523.666;49.027
1020;Amsterdam Noord oost;Noord-Holland;523.922;49.772
1021;Amsterdam Noord oost;Noord-Holland;523.922;49.772
1022;Amsterdam Noord oost;Noord-Holland;523.922;49.772
1023;Amsterdam Noord oost;Noord-Holland;523.922;49.772
1024;Amsterdam Noord oost;Noord-Holland;523.922;49.772
1025;Amsterdam Noord oost;Noord-Holland;523.922;49.772
1028;Holysloot, Ransdorp;Noord-Holland;523.922;49.772
1030;Amsterdam Noord west;Noord-Holland;523.666;49.027
1031;Amsterdam Noord west;Noord-Holland;523.666;49.027
1032;Amsterdam Noord west;Noord-Holland;523.666;49.027
1033;Amsterdam Noord west;Noord-Holland;523.666;49.027
1034;Amsterdam Noord west;Noord-Holland;523.666;49.027
1035;Amsterdam Noord west;Noord-Holland;523.666;49.027
1036;Amsterdam Noord west;Noord-Holland;523.666;49.027
1037;Amsterdam Noord west;Noord-Holland;523.666;49.027
1038;Amsterdam Noord west;Noord-Holland;523.666;49.027
1039;Amsterdam Noord west;Noord-Holland;523.666;49.027
1040;Amsterdam Westpoort;Noord-Holland;523.666;49.027
1041;Amsterdam Westpoort;Noord-Holland;523.666;49.027
1042;Amsterdam Westpoort;Noord-Holland;523.666;49.027
1043;Amsterdam Westpoort;Noord-Holland;523.666;49.027
1044;Amsterdam Westpoort;Noord-Holland;523.666;49.027
1045;Amsterdam Westpoort;Noord-Holland;523.666;49.027
1046;Amsterdam Westpoort;Noord-Holland;523.666;49.027
1047;Amsterdam Westpoort;Noord-Holland;523.666;49.027
1048;Amsterdam Westpoort;Noord-Holland;523.666;49.027
1049;Amsterdam Westpoort;Noord-Holland;523.666;49.027
1050;Amsterdam Oud West;Noord-Holland;523.666;49.027
1051;Amsterdam Oud West;Noord-Holland;523.666;49.027
1052;Amsterdam Oud West;Noord-Holland;523.666;49.027
1053;Amsterdam Oud West;Noord-Holland;523.666;49.027
1054;Amsterdam Oud West;Noord-Holland;523.666;49.027
1055;Amsterdam Oud West;Noord-Holland;523.666;49.027
1056;Amsterdam Oud West;Noord-Holland;523.666;49.027
1057;Amsterdam Oud West;Noord-Holland;523.666;49.027
1058;Amsterdam Oud West;Noord-Holland;523.666;49.027
1059;Amsterdam Oud West;Noord-Holland;523.666;49.027
1060;Amsterdam Nieuw West;Noord-Holland;523.666;49.027
1061;Amsterdam Nieuw West;Noord-Holland;523.666;49.027
1062;Amsterdam Nieuw West;Noord-Holland;523.666;49.027
1063;Amsterdam Nieuw West;Noord-Holland;523.666;49.027
1064;Amsterdam Nieuw West;Noord-Holland;523.666;49.027
1065;Amsterdam Nieuw West;Noord-Holland;523.666;49.027
1066;Amsterdam Nieuw West;Noord-Holland;523.666;49.027
1067;Amsterdam Nieuw West;Noord-Holland;523.666;49.027
1068;Amsterdam Nieuw West;Noord-Holland;523.666;49.027
1069;Amsterdam Nieuw West;Noord-Holland;523.666;49.027
1070;Amsterdam Oud Zuid en Rivierenbuurt;Noord-Holland;523.666;49.027
1071;Amsterdam Oud Zuid en Rivierenbuurt;Noord-Holland;523.666;49.027
1072;Amsterdam Oud Zuid en Rivierenbuurt;Noord-Holland;523.666;49.027
1073;Amsterdam Oud Zuid en Rivierenbuurt;Noord-Holland;523.666;49.027
1074;Amsterdam Oud Zuid en Rivierenbuurt;Noord-Holland;523.666;49.027
1075;Amsterdam Oud Zuid en Rivierenbuurt;Noord-Holland;523.666;49.027
1076;Amsterdam Oud Zuid en Rivierenbuurt;Noord-Holland;523.666;49.027
1077;Amsterdam Oud Zuid en Rivierenbuurt;Noord-Holland;523.666;49.027
1078;Amsterdam Oud Zuid en Rivierenbuurt;Noord-Holland;523.666;49.027
1079;Amsterdam Oud Zuid en Rivierenbuurt;Noord-Holland;523.666;49.027
1086;Amsterdam IJburg;Noord-Holland;52.352;48.875
1087;Amsterdam IJburg;Noord-Holland;52.352;48.875
1090;Amsterdam-Oost;Noord-Holland;523.666;49.027
1091;Amsterdam-Oost;Noord-Holland;523.666;49.027
1092;Amsterdam-Oost;Noord-Holland;523.666;49.027
1093;Amsterdam-Oost;Noord-Holland;523.666;49.027
1094;Amsterdam-Oost;Noord-Holland;523.666;49.027
1095;Amsterdam-Oost;Noord-Holland;523.666;49.027
1096;Amsterdam-Oost;Noord-Holland;523.666;49.027
1097;Amsterdam-Oost;Noord-Holland;523.666;49.027
1098;Amsterdam-Oost;Noord-Holland;523.666;49.027
1099;Amsterdam-Oost;Noord-Holland;523.666;49.027
1100;Amsterdam Zuidoost;Noord-Holland;523.058;50.167
1101;Amsterdam Zuidoost;Noord-Holland;523.058;50.167
1102;Bijlmer Centrum D-, F- en H- buurt;Noord-Holland;523.058;50.167
1103;Bijlmer Oost E-, G- en K- buurt;Noord-Holland;523.058;50.167
1104;Bijlmer Oost E-, G- en K- buurt;Noord-Holland;523.058;50.167
1105;Bullewijk, Amstel III;Noord-Holland;523.058;50.167
1106;Gein, Reigersbos, Holendrecht;Noord-Holland;523.058;50.167
1107;Gein, Reigersbos, Holendrecht;Noord-Holland;523.058;50.167
1108;Nellestein;Noord-Holland;523.058;50.167
1117;Schiphol, Schiphol-Oost, Schiphol-Skypark;Noord-Holland;523.379;49.587
1118;Schiphol-Centrum, Schiphol-Zuid;Noord-Holland;523.379;49.587
1119;Schiphol-Rijk, Schiphol-Zuidoost;Noord-Holland;523.379;49.587
1165;Halfweg;Noord-Holland;52.38;47.458
1170;Badhoevedorp, Nieuwe Meer (buurtschap), Schiphol-Noord;Noord-Holland;524.007;4.973
1171;Badhoevedorp, Nieuwe Meer (buurtschap), Schiphol-Noord;Noord-Holland;524.007;4.973
1175;Lijnden;Noord-Holland;524.007;4.973
1180;Amstelveen noord;Noord-Holland;52.26;48.722
1181;Amstelveen noord;Noord-Holland;52.26;48.722
1182;Amstelveen noord;Noord-Holland;52.26;48.722
1183;Amstelveen noord;Noord-Holland;52.26;48.722
1184;Ouderkerk aan de Amstel Amstelveen;Noord-Holland;52.26;48.722
1185;Amstelveen zuid, Bovenkerk;Noord-Holland;52.26;48.722
1186;Amstelveen zuid, Bovenkerk;Noord-Holland;52.26;48.722
1187;Amstelveen zuid, Bovenkerk;Noord-Holland;52.26;48.722
1188;Amstelveen zuid, Bovenkerk;Noord-Holland;52.26;48.722
1458;Spijkerboor;Noord-Holland;524.707;49.301
1475;Beets;Noord-Holland;525.525;49.996
1488;Starnmeer;Noord-Holland;524.914;48.722
1534;Oostknollendam;Noord-Holland;525.067;47.977
1646;Ursem Schermer;Noord-Holland;526.424;49.448
1744;Sint Maarten;Noord-Holland;527.621;47.764
1764;Breezand;Noord-Holland;528.183;48.532
1797;Den Hoorn;Noord-Holland;531.255;48.962
1860;Bergen;Noord-Holland;526.608;46.306
1861;Bergen;Noord-Holland;526.608;46.306
1862;Bergen;Noord-Holland;526.608;46.306
1990;Velserbroek;Noord-Holland;524.328;46.616
1991;Velserbroek;Noord-Holland;524.328;46.616
1992;Velserbroek;Noord-Holland;524.328;46.616
2060;Bloemendaal, Bloemendaal aan Zee;Noord-Holland;523.888;46.889
2061;Bloemendaal, Bloemendaal aan Zee;Noord-Holland;523.888;46.889
2063;Spaarndam-West;Noord-Holland;523.888;46.889
2064;Penningsveer, Spaarndam-Oost, Spaarnwoude;Noord-Holland;523.888;46.889
2132;De Hoek, Hoofddorp;Noord-Holland;523.025;46.889
2136;Hoofddorp, Zwaanshoek;Noord-Holland;523.025;46.889
2140;Vijfhuizen;Noord-Holland;523.278;46.519
2141;Vijfhuizen;Noord-Holland;523.278;46.519
2153;'t Kabel, Nieuw-Vennep;Noord-Holland;52.24;46.255
2157;Abbenes, Huigsloot, Vredeburg;Noord-Holland;52.24;46.255
1390;Abcoude;Utrecht;Abcoude;522.725;49.694
1391;Abcoude;Utrecht;Abcoude;522.725;49.694
1396;Baambrugge;Utrecht;Abcoude;522.458;49.889
3801;Amersfoort;Utrecht;Amersfoort;52.155;53.875
3802;Amersfoort;Utrecht;Amersfoort;52.155;53.875
3803;Amersfoort;Utrecht;Amersfoort;52.155;53.875
3804;Amersfoort;Utrecht;Amersfoort;52.155;53.875
3805;Amersfoort;Utrecht;Amersfoort;52.155;53.875
3806;Amersfoort;Utrecht;Amersfoort;52.155;53.875
3807;Amersfoort;Utrecht;Amersfoort;52.155;53.875
3808;Amersfoort;Utrecht;Amersfoort;52.155;53.875
3809;Amersfoort;Utrecht;Amersfoort;52.155;53.875
3810;Amersfoort;Utrecht;Amersfoort;52.155;53.875
3813;Schothorst;Utrecht;Amersfoort;521.667;5.4
3816;Randenbroek;Utrecht;Amersfoort;521.486;54.012
3819;Amersfoort;Utrecht;Amersfoort;52.155;53.875
3820;Amersfoort;Utrecht;Amersfoort;52.155;53.875
3822;Zielhorst;Utrecht;Amersfoort;52.184;54.078
3828;Hoogland;Utrecht;Amersfoort;521.825;53.736
3829;Hooglanderveen;Utrecht;Amersfoort;521.883;54.292
3740;Baarn;Utrecht;Baarn;522.117;52.875
3741;Baarn;Utrecht;Baarn;522.117;52.875
3742;Baarn;Utrecht;Baarn;522.117;52.875
3743;Baarn;Utrecht;Baarn;522.117;52.875
3744;Baarn;Utrecht;Baarn;522.117;52.875
3749;Lage Vuursche;Utrecht;Baarn;521.792;52.236
3720;Bilthoven;Utrecht;De Bilt;52.13;52.014
3721;Bilthoven;Utrecht;De Bilt;52.13;52.014
3722;Bilthoven;Utrecht;De Bilt;52.13;52.014
3723;Bilthoven;Utrecht;De Bilt;52.13;52.014
3730;De Bilt;Utrecht;De Bilt;52.11;51.806
3731;De Bilt;Utrecht;De Bilt;52.11;51.806
3732;De Bilt;Utrecht;De Bilt;52.11;51.806
3737;Groenekan;Utrecht;De Bilt;521.233;51.528
3738;Maartensdijk;Utrecht;De Bilt;52.155;5.175
3739;Hollandsche Rading;Utrecht;De Bilt;52.175;51.778
1485;Noordeinde;Utrecht;Breukelen;521.667;4.95
3626;Nieuwer-Ter-Aa;Utrecht;Breukelen;521.908;49.806
3628;Kockengen;Utrecht;Breukelen;521.483;4.95
8079;Noordeinde;Utrecht;Breukelen;521.667;4.95
3980;Bunnik;Utrecht;Bunnik;520.667;51.986
3981;Bunnik;Utrecht;Bunnik;520.667;51.986
3984;Odijk;Utrecht;Bunnik;520.525;52.361
3985;Werkhoven;Utrecht;Bunnik;52.025;52.444
3754;Eemdijk;Utrecht;Bunschoten;52.255;53.306
3755;Eemnes;Utrecht;Eemnes;522.542;52.611
3990;Houten;Utrecht;Houten;520.283;51.681
3991;Houten;Utrecht;Houten;520.283;51.681
3992;Houten;Utrecht;Houten;520.283;51.681
3993;Houten;Utrecht;Houten;520.283;51.681
3994;Houten;Utrecht;Houten;520.283;51.681
3995;Houten;Utrecht;Houten;520.283;51.681
3997;'t Goy;Utrecht;Houten;520.025;52.236
3998;Schalkwijk;Utrecht;Houten;51.995;51.875
3999;Tull en 't Waal;Utrecht;Houten;520.008;51.319
3790;Achterveld;Utrecht;Leusden;521.358;54.972
3791;Achterveld;Utrecht;Leusden;521.358;54.972
3792;Achterveld;Utrecht;Leusden;521.358;54.972
3830;Leusden;Utrecht;Leusden;521.325;54.319
3831;Leusden;Utrecht;Leusden;521.325;54.319
3832;Leusden;Utrecht;Leusden;521.325;54.319
3833;Leusden;Utrecht;Leusden;521.325;54.319
3834;Leusden;Utrecht;Leusden;521.325;54.319
3835;Stoutenburg;Utrecht;Leusden;521.525;54.361
1230;Loosdrecht;Utrecht;Loenen;522.167;50.667
1231;Loosdrecht;Utrecht;Loenen;522.167;50.667
1393;Nigtevecht;Utrecht;Loenen;522.742;50.278
3630;Nieuwersluis;Utrecht;Loenen;521.967;50.069
3631;Nieuwersluis;Utrecht;Loenen;521.967;50.069
3632;Loenen aan de Vecht;Utrecht;Loenen;52.21;50.222
3633;Vreeland;Utrecht;Loenen;52.23;50.319
3634;Loenersloot;Utrecht;Loenen;522.292;50.014
3405;Benschop;Utrecht;Lopik;520.083;49.806
3410;Lopik, Cabauw;Utrecht;Lopik;519.642;48.986
3411;Lopik, Cabauw;Utrecht;Lopik;519.642;48.986
3412;Lopikerkapel;Utrecht;Lopik;519.917;50.458
3413;Jaarsveld;Utrecht;Lopik;519.692;49.764
3415;Polsbroek;Utrecht;Lopik;519.775;48.528
3553;Zuilen;Utrecht;Maarssen;521.275;50.681
3554;Zuilen;Utrecht;Maarssen;521.275;50.681
3555;Zuilen;Utrecht;Maarssen;521.275;50.681
3600;Maarssen;Utrecht;Maarssen;521.392;50.417
3601;Maarssen;Utrecht;Maarssen;521.392;50.417
3602;Maarssen;Utrecht;Maarssen;521.392;50.417
3603;Maarssen;Utrecht;Maarssen;521.392;50.417
3604;Maarssen;Utrecht;Maarssen;521.392;50.417
3611;Oud-Zuilen;Utrecht;Maarssen;521.275;50.681
3612;Tienhoven (Maarssen);Utrecht;Maarssen;52.165;50.833
3417;Montfoort;Utrecht;Montfoort;520.458;49.528
3460;Linschoten;Utrecht;Montfoort;520.625;49.153
3461;Linschoten;Utrecht;Montfoort;520.625;49.153
3823;Kattenbroek;Utrecht;Montfoort;520.658;49.361
3927;Renswoude;Utrecht;Renswoude;520.733;55.403
3910;Rhenen;Utrecht;Rhenen;519.592;55.681
3911;Rhenen;Utrecht;Rhenen;519.592;55.681
3912;Rhenen;Utrecht;Rhenen;519.592;55.681
3760;Soest;Utrecht;Soest;521.733;52.917
3761;Soest;Utrecht;Soest;521.733;52.917
3762;Soest;Utrecht;Soest;521.733;52.917
3763;Soest;Utrecht;Soest;521.733;52.917
3764;Soest;Utrecht;Soest;521.733;52.917
3765;Soest;Utrecht;Soest;521.733;52.917
3766;Soest;Utrecht;Soest;521.733;52.917
3767;Soest;Utrecht;Soest;521.733;52.917
3768;Soest;Utrecht;Soest;521.733;52.917
3769;Soesterberg;Utrecht;Soest;521.183;52.861
3450;Vleuten;Utrecht;Utrecht;521.058;50.153
3451;Vleuten;Utrecht;Utrecht;521.058;50.153
3452;Vleuten - Vleuterweide;Utrecht;Utrecht;521.058;50.153
3453;De Meern;Utrecht;Utrecht;520.817;50.361
3454;De Meern;Utrecht;Utrecht;520.817;50.361
3455;Haarzuilens;Utrecht;Utrecht;521.217;49.972
3524;Lunetten;Utrecht;Utrecht;520.618;51.347
3900;Veenendaal;Utrecht;Veenendaal;520.286;55.589
3901;Veenendaal;Utrecht;Veenendaal;520.286;55.589
3902;Veenendaal;Utrecht;Veenendaal;520.286;55.589
3903;Veenendaal;Utrecht;Veenendaal;520.286;55.589
3904;Veenendaal;Utrecht;Veenendaal;520.286;55.589
3905;Veenendaal;Utrecht;Veenendaal;520.286;55.589
3906;Veenendaal;Utrecht;Veenendaal;520.286;55.589
3907;Veenendaal;Utrecht;Veenendaal;520.286;55.589
3930;Woudenberg;Utrecht;Woudenberg;520.808;54.167
3931;Woudenberg;Utrecht;Woudenberg;520.808;54.167
3945;Cothen;Utrecht;Wijk bij Duurstede;519.967;53.083
3947;Langbroek;Utrecht;Wijk bij Duurstede;520.125;53.278
3960;Wijk bij Duurstede;Utrecht;Wijk bij Duurstede;519.742;53.417
3961;Wijk bij Duurstede;Utrecht;Wijk bij Duurstede;519.742;53.417
3962;Wijk bij Duurstede;Utrecht;Wijk bij Duurstede;519.742;53.417
3400;IJsselstein;Utrecht;IJsselstein;52.02;50.431
3401;IJsselstein;Utrecht;IJsselstein;52.02;50.431
3402;IJsselstein;Utrecht;IJsselstein;52.02;50.431
3403;IJsselstein;Utrecht;IJsselstein;52.02;50.431
3404;IJsselstein;Utrecht;IJsselstein;52.02;50.431
3700;Zeist;Utrecht;Zeist;52.09;52.333
3701;Zeist;Utrecht;Zeist;52.09;52.333
3702;Zeist;Utrecht;Zeist;52.09;52.333
3703;Zeist;Utrecht;Zeist;52.09;52.333
3704;Zeist;Utrecht;Zeist;52.09;52.333
3705;Zeist;Utrecht;Zeist;52.09;52.333
3706;Zeist;Utrecht;Zeist;52.09;52.333
3707;Zeist;Utrecht;Zeist;52.09;52.333
3708;Zeist;Utrecht;Zeist;52.09;52.333
3709;Zeist;Utrecht;Zeist;52.09;52.333
3710;Austerlitz;Utrecht;Zeist;52.08;53.153
3711;Austerlitz;Utrecht;Zeist;52.08;53.153
3712;Huis ter Heide;Utrecht;Zeist;521.125;52.556
3734;Den Dolder;Utrecht;Zeist;521.392;52.389
3735;Bosch en Duin;Utrecht;Zeist;521.167;52.417
3430;Nieuwegein;Utrecht;Nieuwegein;520.292;50.806
3431;Nieuwegein;Utrecht;Nieuwegein;520.292;50.806
3432;Nieuwegein;Utrecht;Nieuwegein;520.292;50.806
3433;Nieuwegein;Utrecht;Nieuwegein;520.292;50.806
3434;Nieuwegein;Utrecht;Nieuwegein;520.292;50.806
3435;Nieuwegein;Utrecht;Nieuwegein;520.292;50.806
3436;Nieuwegein;Utrecht;Nieuwegein;520.292;50.806
3437;Nieuwegein;Utrecht;Nieuwegein;520.292;50.806
3438;Nieuwegein;Utrecht;Nieuwegein;520.292;50.806
3439;Nieuwegein;Utrecht;Nieuwegein;520.292;50.806
3420;Oudewater;Utrecht;Oudewater;52.025;48.681
3421;Oudewater;Utrecht;Oudewater;52.025;48.681
3425;Snelrewaard;Utrecht;Oudewater;520.275;49.083
3464;Papekop;Utrecht;Oudewater;520.458;48.528
3467;Hekendorp;Utrecht;Oudewater;52.015;48.083
4120;Everdingen;Utrecht;Vianen;51.965;51.556
4121;Everdingen;Utrecht;Vianen;51.965;51.556
4122;Zijderveld;Utrecht;Vianen;519.417;51.403
4124;Hagestein;Utrecht;Vianen;519.808;51.222
5434;Vianen;Utrecht;Vianen;519.925;50.917
3440;Woerden;Utrecht;Woerden;52.085;48.833
3441;Woerden;Utrecht;Woerden;52.085;48.833
